Recording Name,Accent Type,Word Index,Start Time (s),End Time (s),Top 1 Word,Top 1 Confidence (%),Top 2 Word,Top 2 Confidence (%),Top 3 Word,Top 3 Confidence (%)
russian5,russian,41,16.62,16.76,NEED,70.14,KNEED,14.06,NEET,9.96
russian5,russian,42,16.84,16.84,A,99.95,E,0.05,,0.00
russian5,russian,43,16.90,17.14,SMALL,99.89,SMOLL,0.04,SMAL,0.03
russian5,russian,44,17.20,17.66,PLASTIC,68.79,PLASTICK,26.67,PLASTIK,1.21
russian5,russian,45,17.72,18.10,SNAKE,99.66,SNAK,0.23,SNAKES,0.07
russian5,russian,46,18.16,18.30,AND,98.50,AN,1.43,ND,0.04
russian5,russian,47,18.36,18.62,BEAK,41.96,BEAG,18.14,BEA,8.71
russian5,russian,48,18.66,19.24,TOY,50.27,TAY,18.17,TOLY,13.17
russian5,russian,49,19.30,19.66,FROG,32.59,FROGG,17.29,FROAG,12.24
russian5,russian,50,19.72,20.04,FOR,65.93,FORM,20.57,FOM,7.92
russian5,russian,51,20.10,20.60,THE,99.76,THA,0.07,TE,0.04
russian5,russian,52,20.66,20.96,KEIDS,23.54,KIDS,21.66,KEITS,15.95
russian5,russian,53,21.00,21.56,SHE,99.88,SHI,0.07,SCHE,0.02
russian5,russian,54,21.60,21.76,CAN,96.73,CANT,1.48,CAN',1.42
russian5,russian,55,21.82,22.16,SCOOP,77.01,SCOP,6.34,SCHOOP,5.52
russian5,russian,56,22.22,22.56,THESE,67.09,THES,14.34,THISE,13.29
russian5,russian,57,22.62,23.48,THINGS,54.19,THINKS,44.45,THINS,0.26
russian5,russian,58,23.52,23.68,IN,95.04,IND,1.96,AN,1.96
russian5,russian,59,23.72,23.88,TWO,69.95,TO,27.66,TOO,0.69
russian5,russian,60,23.94,24.32,THREE,99.42,THEE,0.23,THRE,0.15
russian5,russian,61,24.38,24.78,RED,61.92,RAD,18.93,WRED,5.20
russian5,russian,62,24.84,25.22,BAGS,91.93,BACGS,2.82,BEGS,2.43
russian5,russian,63,25.26,25.72,AND,96.63,AN,3.34,AD,0.03
russian5,russian,64,25.78,25.86,WE,99.78,E,0.05,WHE,0.04
russian5,russian,65,25.90,26.10,WILL,95.50,ILL,1.65,W'LL,1.18
russian5,russian,66,26.16,26.40,GO,99.28,GA,0.46,GOL,0.16
russian5,russian,67,26.46,26.74,MAD,23.16,MAT,22.33,MED,21.23
russian5,russian,68,26.82,27.28,HOME,37.03,HOM,20.27,WHOME,8.54
russian5,russian,69,27.34,28.14,WEDNESDAY,90.57,WHEDNESDAY,7.92,WEDNESDAYS,0.61
russian5,russian,70,28.22,28.88,AND,97.91,AN,2.04,END,0.02
russian5,russian,71,28.94,29.12,DEN,27.28,DAN,19.58,DHEN,9.83
russian5,russian,72,29.16,29.50,TRAN,19.80,TRAAN,16.40,TRAIN,15.15
russian5,russian,73,29.56,30.04,STATION,99.24,STATIEON,0.21,STATIN,0.16
russian6,russian,1,0.00,0.86,PLEASE,93.42,PLESE,1.65,PLEACE,1.63
russian6,russian,2,0.92,1.16,CALL,58.67,CAL,13.46,COLL,7.47
russian6,russian,3,1.20,1.66,STALA,45.48,STALLA,21.56,STALAR,9.92
russian6,russian,4,1.72,2.42,NNASK,21.24,NASK,19.26,ANASK,16.22
russian6,russian,5,2.46,2.62,YER,28.82,ER,17.92,YUR,11.09
russian6,russian,6,2.66,2.74,TO,92.44,T,3.58,O,2.00
russian6,russian,7,2.80,3.08,BRING,87.69,BRINK,4.85,RING,2.94
russian6,russian,8,3.12,3.24,TE,26.48,THE,18.15,TO,13.50
russian6,russian,9,3.30,3.66,THINKS,69.34,THINGS,19.04,THINK,3.81
russian6,russian,10,3.72,3.98,WITH,23.46,WIT,20.95,WIH,18.12
russian6,russian,11,4.04,4.28,HER,99.26,HE,0.29,HOR,0.12
russian6,russian,12,4.36,4.64,HOME,92.63,HOMES,2.63,HOM,1.90
russian6,russian,13,4.68,4.92,FROM,98.73,FRORM,0.43,FOM,0.32
russian6,russian,14,5.00,5.42,STORE,79.14,STORME,6.15,STOREM,5.10
russian6,russian,15,5.50,5.86,SIX,97.87,SIXT,0.54,SIXK,0.52
russian6,russian,16,5.90,6.40,SPONES,38.06,PONES,23.68,SPONS,16.07
russian6,russian,17,6.46,6.64,OR,47.22,OF,36.94,O,13.84
russian6,russian,18,6.70,7.08,FRESH,98.94,FRASH,0.31,FRESHE,0.20
russian6,russian,19,7.16,7.66,SNOW,49.85,SNOL,17.23,SNOWL,8.89
russian6,russian,20,7.70,8.56,PEAS,32.39,PES,16.75,PEES,14.27
russian6,russian,21,8.62,9.00,FIVE,99.58,FIV,0.16,FIFE,0.06
russian6,russian,22,9.06,9.42,THIK,25.23,THINK,24.71,THICK,18.82
russian6,russian,23,9.48,10.04,SLAPS,98.38,SLOPS,0.51,SLAPPS,0.44
russian6,russian,24,10.08,10.20,OF,62.17,OR,20.14,O,10.98
russian6,russian,25,10.28,10.52,BLUE,99.31,BLOUE,0.28,BLUOE,0.08
russian6,russian,26,10.58,11.04,CHEESE,95.77,CHEES,1.97,SHEESE,0.46
russian6,russian,27,11.10,11.26,AND,79.71,AN,14.69,ATD,3.21
russian6,russian,28,11.32,11.74,MAYBE,36.56,MEYBE,13.96,MAYBI,12.83
russian6,russian,29,11.80,12.14,A,61.52,AS,16.08,S,3.59
russian6,russian,30,12.18,12.60,SNAK,36.78,SNAP,29.34,SNACK,16.60
russian6,russian,31,12.66,12.80,FOR,91.18,OR,4.06,FO,1.71
russian6,russian,32,12.86,12.98,HER,87.41,HE,6.63,ER,2.33
russian6,russian,33,13.04,13.38,BROTHER,47.55,BRATHER,16.28,BRODHER,9.72
russian6,russian,34,13.42,13.74,BAG,27.75,BAB,19.76,BAR,19.08
russian6,russian,35,13.80,14.36,WE,70.89,W,8.97,BE,6.92
russian6,russian,36,14.40,14.62,ALL,54.11,AL,32.08,A'LL,4.96
russian6,russian,37,14.68,14.82,SO,76.28,SOO,21.93,SON,0.94
russian6,russian,38,14.88,15.04,NEED,97.19,NED,0.70,NEET,0.64
russian6,russian,39,15.12,15.12,A,86.75,E,12.83,I,0.29
russian6,russian,40,15.20,15.48,SMALL,85.07,SMOLL,8.07,SMAL,2.08
russian6,russian,41,15.52,16.08,PLASTIC,75.92,PLASTICK,10.03,PALASTIC,6.95
russian6,russian,42,16.12,16.64,SNAKE,98.65,SNAK,0.37,SNAKES,0.26
russian6,russian,43,16.70,16.94,AND,88.10,AN,10.72,ATD,0.37
russian6,russian,44,17.02,17.02,A,93.26,E,6.15,H,0.52
russian6,russian,45,17.12,17.34,BIG,97.85,BEIG,0.87,BEG,0.33
russian6,russian,46,17.38,17.82,TOY,92.30,TOYD,3.46,TOI,2.46
russian6,russian,47,17.86,18.22,FROG,91.94,FROK,4.81,FROGS,1.09
russian6,russian,48,18.26,18.42,FOR,94.97,OR,2.09,FOF,0.78
russian6,russian,49,18.48,18.52,THE,98.58,THA,0.86,TAE,0.14
russian6,russian,50,18.58,19.02,KITS,88.48,KIDS,4.70,KIT'S,3.92
russian6,russian,51,19.08,19.82,SHE,99.95,SE,0.02,SHI,0.01
russian6,russian,52,19.86,20.04,CAN,96.02,KAN,1.23,CANT,0.98
russian6,russian,53,20.10,20.44,SCOOP,90.83,SCOUP,6.13,SCOOPE,0.97
russian6,russian,54,20.50,20.64,ALL,57.99,AL,23.82,OLL,10.73
russian6,russian,55,20.68,20.80,DEY,23.60,DE,23.01,DAY,12.25
russian6,russian,56,20.86,21.16,THINK,69.36,THING,22.03,TINK,2.70
russian6,russian,57,21.22,21.54,INTO,63.85,INTOS,9.89,INTE,7.45
russian6,russian,58,21.62,21.88,THREE,98.77,TREE,0.83,STHREE,0.10
russian6,russian,59,21.94,22.10,RED,99.41,READ,0.22,RAD,0.09
russian6,russian,60,22.16,22.52,BAGS,89.20,BAKS,7.15,BACGS,2.96
russian6,russian,61,22.58,23.44,AND,87.22,AN,11.91,AN',0.27
russian6,russian,62,23.52,23.70,WE,95.03,WI,1.74,WER,1.22
russian6,russian,63,23.74,23.98,WILL,86.83,WELL,4.80,WI'LL,3.96
russian6,russian,64,24.04,24.38,GO,98.42,GA,0.67,GOA,0.21
russian6,russian,65,24.54,24.74,MEET,72.03,MEETH,8.96,MEEC,6.67
russian6,russian,66,24.80,24.94,HER,99.14,HE,0.33,HOR,0.22
russian6,russian,67,25.02,25.52,WEDNESDAY,97.73,WEDNESDAYS,1.58,WHEDNESDAY,0.22
russian6,russian,68,25.58,25.86,AT,58.80,AN,17.59,ATD,16.98
russian6,russian,69,25.96,26.00,THE,95.90,THA,2.02,TE,0.66
russian6,russian,70,26.08,26.44,TRAIN,69.51,TRAINE,14.51,TRIN,9.17
russian6,russian,71,26.48,26.90,STATION,95.86,STATEON,0.93,STATIO,0.83
russian7,russian,1,0.00,0.84,OUR,43.19,AUR,15.38,OU,13.35
russian7,russian,2,0.90,1.20,POLICE,64.26,POLEICE,10.70,PLICE,10.31
russian7,russian,3,1.26,1.60,CALL,33.27,SCALL,19.13,CAL,14.65
russian7,russian,4,1.64,2.14,STELLA,92.06,STELLAR,4.34,STELLE,0.92
russian7,russian,5,2.20,2.84,ASK,99.00,ASKE,0.62,ASKD,0.27
russian7,russian,6,2.90,3.00,HER,99.36,HOR,0.20,HAR,0.13
russian7,russian,7,3.06,3.14,TO,99.81,T,0.15,TOR,0.01
russian7,russian,8,3.20,3.50,BRING,96.09,BRINK,2.93,BRIN,0.59
russian7,russian,9,3.58,4.04,THIS,52.07,THISE,25.72,THES,12.29
russian7,russian,10,4.10,4.50,SINKS,16.75,SINGS,14.95,SINXS,11.76
russian7,russian,11,4.56,4.86,WITH,95.24,WIT,2.31,WISH,1.59
russian7,russian,12,4.92,5.18,HER,99.48,HERS,0.15,HERF,0.15
russian7,russian,13,5.24,5.42,FROM,99.93,FOM,0.03,ROM,0.01
russian7,russian,14,5.50,5.58,THE,99.18,TE,0.18,THES,0.17
russian7,russian,15,5.62,5.96,STORE,90.50,STOORE,6.56,STOR,2.01
russian7,russian,16,6.02,6.94,SIX,99.35,SIXT,0.18,SIXK,0.15
russian7,russian,17,7.00,7.48,SPOONS,90.28,SPOONUS,3.68,SPOONLS,2.23
russian7,russian,18,7.54,7.66,OF,99.70,O,0.17,OR,0.06
russian7,russian,19,7.74,8.08,FRESH,99.70,FRES,0.09,FRASH,0.08
russian7,russian,20,8.14,8.48,SMALL,59.55,SNALL,24.22,SMOLL,5.52
russian7,russian,21,8.54,8.88,PEASE,53.40,PEESE,22.50,PEAS,15.14
russian7,russian,22,8.96,9.82,FIVE,99.94,FIVE',0.03,FIV,0.03
russian7,russian,23,9.92,10.22,THIX,45.63,SHIX,24.64,TIX,14.31
russian7,russian,24,10.28,10.68,SLEBS,68.20,SLABS,20.77,SLEPS,2.27
russian7,russian,25,10.76,10.92,OF,99.48,OFF,0.35,O,0.07
russian7,russian,26,11.00,11.24,BLUE,99.78,PLUE,0.10,BLLUE,0.04
russian7,russian,27,11.30,11.74,CHEESE,76.24,CHEES,19.07,CHEAESE,1.89
russian7,russian,28,11.82,12.20,AND,99.52,AN,0.31,AD,0.05
russian7,russian,29,12.26,12.48,MAY,99.14,MAYE,0.25,MEY,0.25
russian7,russian,30,12.52,12.64,BE,99.74,ME,0.06,BEA,0.05
russian7,russian,31,12.74,12.74,A,99.75,E,0.24,,0.00
russian7,russian,32,12.82,13.22,SNAKE,92.09,SNAK,4.82,SNACKE,1.19
russian7,russian,33,13.28,13.40,FOR,99.18,FROR,0.22,FOM,0.19
russian7,russian,34,13.46,13.56,HER,99.11,THER,0.51,HE,0.14
russian7,russian,35,13.64,13.94,BROTHER,98.05,BRATHER,0.62,BOTHER,0.53
russian7,russian,36,14.00,14.26,BOB,93.95,BAB,3.91,BORB,0.92
russian7,russian,37,14.34,15.12,WE,97.00,WEL,2.24,WI,0.33
russian7,russian,38,15.20,15.54,ALSO,99.56,ALSA,0.12,ALLSO,0.08
russian7,russian,39,15.62,15.86,NEED,94.03,KNEED,3.35,NEET,1.88
russian7,russian,40,15.94,15.96,A,99.63,E,0.26,Y,0.04
russian7,russian,41,16.06,16.38,SMALL,50.05,SMALK,15.54,SMAL,11.37
russian7,russian,42,16.42,16.96,PLASTIC,60.68,BLASTIC,16.59,FLASTIC,7.15
russian7,russian,43,17.02,17.44,SNAKE,99.62,NAKE,0.23,SMAKE,0.05
russian7,russian,44,17.48,17.66,AND,98.58,AN,1.05,IND,0.17
russian7,russian,45,17.72,17.72,A,99.63,H,0.34,O,0.02
russian7,russian,46,17.80,17.98,BIG,99.69,BIK,0.16,BEG,0.05
russian7,russian,47,18.06,18.44,TOY,98.64,TOYE,0.47,TO,0.26
russian7,russian,48,18.52,19.06,FROG,90.31,FROK,9.21,FROCG,0.20
russian7,russian,49,19.10,19.32,FOR,98.72,FORE,0.41,FORS,0.32
russian7,russian,50,19.40,19.48,THE,87.65,THA,5.09,TE,3.29
russian7,russian,51,19.54,19.82,KISS,95.38,KIS,3.64,KILS,0.39
russian7,russian,52,19.88,20.66,SHE,100.00,SE,0.00,SH,0.00
russian7,russian,53,20.70,20.84,CAN,99.04,CIN,0.42,KAN,0.18
russian7,russian,54,20.92,21.22,SCOOP,95.17,SCOUP,1.76,SCOOPE,1.57
russian7,russian,55,21.28,21.42,THE,35.83,THI,25.43,THES,22.16
russian7,russian,56,21.46,21.86,SINGS,46.79,SINKS,12.70,TINGS,11.71
russian7,russian,57,21.90,22.26,ANTO,26.70,ANDTO,26.54,UNTO,23.15
russian7,russian,58,22.32,22.56,THREE,99.95,SHREE,0.03,THRE,0.02
russian7,russian,59,22.64,22.88,RED,99.87,RAD,0.06,READ,0.04
russian7,russian,60,22.94,23.32,BEGS,92.00,BAGS,7.75,BECGS,0.08
russian7,russian,61,23.38,23.68,AND,99.27,AN,0.65,ND,0.03
russian7,russian,62,23.74,23.82,WE,99.73,W,0.16,E,0.07
russian7,russian,63,23.86,24.04,WILL,93.54,ILL,3.13,W'LL,3.01
russian7,russian,64,24.10,24.28,GO,99.97,GA,0.01,GAO,0.01
russian7,russian,65,24.42,24.64,MEET,97.61,MEAT,1.15,MEETE,0.74
russian7,russian,66,24.70,24.90,HER,98.71,YER,1.02,HOR,0.11
russian7,russian,67,24.96,25.54,WEDMESDAY,66.23,WEDMNESDAY,29.58,WEDNESDAY,1.99
russian7,russian,68,25.62,25.80,AS,98.90,AT,0.43,AN,0.38
russian7,russian,69,25.86,25.92,A,51.50,HA,22.14,E,17.04
russian7,russian,70,25.98,26.32,TRAIN,88.16,TRAINE,4.86,TRAIND,3.15
russian7,russian,71,26.36,26.84,STATION,99.12,STACTION,0.27,SATION,0.11
russian8,russian,1,0.00,1.18,POLISE,21.41,PLISE,21.39,POLIS,9.61
russian8,russian,2,1.22,1.52,CALL,51.07,SCALL,17.65,COLL,11.40
russian8,russian,3,1.58,1.78,MISS,62.46,MIS,13.50,MESS,11.62
russian8,russian,4,1.82,2.14,TELLA,40.51,STELLA,15.90,TELL,11.90
russian8,russian,5,2.20,3.78,ASK,86.50,USK,5.58,ASKE,2.66
russian8,russian,6,3.86,4.78,HER,88.00,HOR,4.49,WHER,3.11
russian8,russian,7,4.86,6.80,TO,99.95,T,0.04,O,0.00
russian8,russian,8,6.86,7.20,BRING,98.71,BRIN,1.07,BREING,0.08
russian8,russian,9,7.26,7.68,THESE,71.52,THES,21.29,THISE,4.62
russian8,russian,10,7.74,8.30,THINGS,78.12,THINKS,21.27,THINS,0.18
russian8,russian,11,8.36,8.82,DIS,18.86,JIS,14.16,DIT,13.68
russian8,russian,12,8.86,9.24,HER,63.44,HERE,23.71,HIR,2.56
russian8,russian,13,9.30,9.66,FROM,98.87,ROM,0.48,FRO,0.16
russian8,russian,14,9.74,10.06,THE,25.12,THES,24.93,THI,22.56
russian8,russian,15,10.12,10.46,STORE,91.97,STOR,4.62,STARE,1.95
russian8,russian,16,10.52,11.36,SIX,98.94,SIXK,0.35,SIXT,0.21
russian8,russian,17,11.42,11.94,SPOONS,74.36,SPONS,19.24,SPOONES,2.74
russian8,russian,18,12.00,12.16,OF,99.77,ON,0.13,O,0.05
russian8,russian,19,12.22,12.92,FRESH,99.45,FRASH,0.30,FRES,0.06
russian8,russian,20,12.96,13.40,SNOW,99.86,SNAW,0.06,SOW,0.05
russian8,russian,21,13.44,13.76,PEESE,44.95,PEES,36.32,PEASE,3.95
russian8,russian,22,13.84,15.02,FIVE,63.76,FIE,25.45,FIV,5.40
russian8,russian,23,15.08,15.86,THICK,96.66,TTHICK,0.78,HTHICK,0.68
russian8,russian,24,15.92,16.94,SLABS,55.54,SLAPS,21.06,SLUBS,10.75
russian8,russian,25,17.00,17.12,OF,99.54,ON,0.24,OR,0.11
russian8,russian,26,17.20,17.46,BLUE,99.84,BLE,0.05,BUE,0.03
russian8,russian,27,17.52,17.92,CHEESE,83.66,CHEES,13.39,CHEECE,2.07
russian8,russian,28,17.98,18.90,AND,99.38,AN,0.39,ATD,0.09
russian8,russian,29,18.94,19.36,MAYBE,98.29,MEYBE,0.65,MABBE,0.29
russian8,russian,30,19.44,19.60,A,98.79,E,0.67,AY,0.21
russian8,russian,31,19.68,20.12,SNAG,57.40,SNUG,26.92,SNARG,5.62
russian8,russian,32,20.16,20.30,FOR,99.42,FO,0.21,FOF,0.16
russian8,russian,33,20.36,20.58,HER,98.21,HIR,0.78,HOR,0.35
russian8,russian,34,20.66,21.10,BROTHER,95.83,BRATHER,1.63,BROTHAR,0.48
russian8,russian,35,21.16,21.40,BOB,55.11,BOP,20.00,BUB,12.12
russian8,russian,36,21.46,23.02,WE,98.03,WEL,0.67,WE',0.47
russian8,russian,37,23.08,23.44,ALSO,66.88,ALSOO,13.26,ALLSO,10.41
russian8,russian,38,23.50,23.72,NEED,85.95,HEED,5.06,NEET,4.27
russian8,russian,39,23.80,23.88,A,96.91,E,1.39,HA,0.65
russian8,russian,40,23.96,24.38,SMALL,91.86,SMOLL,4.26,SMALKL,0.93
russian8,russian,41,24.42,25.00,PLUSTIC,60.96,PLASTIC,16.69,BLUSTIC,10.26
russian8,russian,42,25.06,25.56,SNAKE,99.81,SNAKES,0.17,SAKE,0.01
russian8,russian,43,25.60,26.54,AND,99.70,AN,0.14,ATD,0.06
russian8,russian,44,26.62,26.76,A,82.67,TA,7.58,HA,4.71
russian8,russian,45,26.84,27.12,BIG,98.82,BEG,0.50,BEIG,0.30
russian8,russian,46,27.18,27.62,DOY,66.15,TOY,29.62,DOLY,1.16
russian8,russian,47,27.68,28.18,FROG,84.48,FROGE,6.73,FROGU,4.05
russian8,russian,48,28.22,28.64,FOR,88.46,FOUR,4.03,FOL,2.10
russian8,russian,49,28.68,29.10,DIKIES,15.01,DIKIETS,12.91,DIKEES,11.19
russian8,russian,50,29.16,30.32,SHE,99.79,SHI,0.14,SE,0.02
russian8,russian,51,30.38,30.66,CAN,34.12,CAN',24.99,CANT,23.26
russian8,russian,52,30.74,31.28,SCOOP,50.56,SCHOOP,22.76,SCOP,9.94
russian8,russian,53,31.36,31.84,THESE,65.28,THES,22.04,THISE,7.96
russian8,russian,54,31.92,32.68,THINGS,60.14,THINKGS,20.30,THINGKS,13.42
russian8,russian,55,32.74,33.34,INTO,99.04,IMTO,0.54,HINTO,0.15
russian8,russian,56,33.40,33.76,THREE,99.68,THRE,0.08,SHREE,0.06
russian8,russian,57,33.82,34.12,RED,99.32,RAD,0.43,READ,0.15
russian8,russian,58,34.18,34.68,BAGS,99.57,BAKS,0.21,BACGS,0.08
russian8,russian,59,34.74,35.72,AND,99.86,ATD,0.03,ASD,0.03
russian8,russian,60,35.78,36.04,WE,99.62,WI,0.11,WEL,0.09
russian8,russian,61,36.08,36.40,WILL,94.79,WI'LL,2.43,W'LL,1.43
russian8,russian,62,36.46,36.80,GO,99.88,GOL,0.05,GA,0.04
russian8,russian,63,36.88,37.22,MEET,97.99,MEED,0.83,MET,0.35
russian8,russian,64,37.28,37.54,HER,98.95,YER,0.24,HIR,0.22
russian8,russian,65,37.60,38.26,WEDNESDAY,96.59,WENESDAY,2.56,WEDNESDAYS,0.29
russian8,russian,66,38.34,39.24,AT,97.35,AN,1.55,ATD,0.62
russian8,russian,67,39.30,39.46,THE,98.34,THET,0.49,TE,0.35
russian8,russian,68,39.50,39.88,TRAINED,55.72,TRAINE,21.28,TRAIND,16.05
russian8,russian,69,39.94,40.42,STATION,99.77,STATIONS,0.17,STATIN,0.02
russian9,russian,1,0.00,0.68,PLEASE,99.89,PLESE,0.04,PLASE,0.03
russian9,russian,2,0.76,1.06,CARL,63.36,CALL,10.20,CARLE,9.50
russian9,russian,3,1.12,1.50,STELLER,28.51,STELLAR,27.82,STELLE,20.03
russian9,russian,4,1.56,2.58,ASK,99.94,ASKE,0.04,ASKS,0.02
russian9,russian,5,2.66,2.80,HER,100.00,HR,0.00,HE,0.00
russian9,russian,6,2.88,2.98,TO,100.00,T,0.00,O,0.00
russian9,russian,7,3.04,3.28,BRING,99.99,BRIN,0.01,BRIG,0.00
russian9,russian,8,3.36,3.46,THE,91.81,THES,5.70,THEE,1.23
russian9,russian,9,3.52,3.80,STHINGS,45.96,STINGS,44.70,STHINKS,2.96
russian9,russian,10,3.86,3.98,WITH,99.98,WIT,0.01,WTH,0.00
russian9,russian,11,4.06,4.18,HER,100.00,ER,0.00,HR,0.00
russian9,russian,12,4.26,4.40,FROM,99.96,FROR,0.03,FOM,0.01
russian9,russian,13,4.48,4.56,THE,99.39,TE,0.19,THES,0.18
russian9,russian,14,4.62,4.94,STORE,99.70,STARE,0.12,STORK,0.05
russian9,russian,15,5.00,6.02,SIX,99.91,SIXK,0.06,SIK,0.02
russian9,russian,16,6.08,6.42,SPOONS,95.05,SPONS,3.81,POONS,0.57
russian9,russian,17,6.48,6.52,OF,99.89,OR,0.04,AF,0.03
russian9,russian,18,6.62,6.86,FRESH,99.99,RESH,0.00,FRES,0.00
russian9,russian,19,6.92,7.20,SNOW,99.68,SNEW,0.20,SNAW,0.08
russian9,russian,20,7.24,7.56,PEES,45.04,PEAS,27.46,PEESE,9.93
russian9,russian,21,7.64,8.38,FIVE,99.95,FIVH,0.02,FIE,0.02
russian9,russian,22,8.46,8.68,THICK,98.07,THIC,0.73,FHICK,0.33
russian9,russian,23,8.72,9.08,SLABS,93.10,SLAPS,3.97,SLAVS,1.20
russian9,russian,24,9.14,9.20,OF,99.87,IF,0.09,OT,0.03
russian9,russian,25,9.26,9.44,BLUE,97.05,PLUE,2.69,BLE,0.09
russian9,russian,26,9.50,9.78,CHEES,59.48,CHEESE,38.34,CHEAS,0.64
russian9,russian,27,9.84,10.36,AND,99.88,AN,0.06,ND,0.02
russian9,russian,28,10.42,10.54,MAY,99.92,MEY,0.03,MA,0.02
russian9,russian,29,10.60,10.66,BE,99.99,ME,0.01,B,0.00
russian9,russian,30,10.72,10.72,A,99.94,E,0.06,,0.00
russian9,russian,31,10.80,11.10,SNAK,37.62,SNACK,27.93,SNAG,18.77
russian9,russian,32,11.16,11.28,FOR,99.83,FO,0.06,FOF,0.05
russian9,russian,33,11.34,11.40,HER,99.82,HE,0.07,ER,0.05
russian9,russian,34,11.48,11.70,BROTHER,99.95,BROTER,0.02,BROTHE,0.01
russian9,russian,35,11.78,12.06,BAB,49.90,BARB,35.11,BABE,4.67
russian9,russian,36,12.10,12.98,WE,99.99,W,0.01,E,0.00
russian9,russian,37,13.04,13.26,ALSO,99.97,ALLSO,0.02,ASO,0.00
russian9,russian,38,13.34,13.52,NEED,99.69,KNEED,0.14,NEAD,0.05
russian9,russian,39,13.62,13.68,A,97.91,E,0.32,TA,0.08
russian9,russian,40,13.74,14.02,SMALL,99.89,SMAL,0.05,SMOLL,0.03
russian9,russian,41,14.06,14.46,PLASTIC,92.02,PLASTICK,3.46,PLACTIC,1.10
russian9,russian,42,14.50,14.76,SNAKE,98.84,SNAK,0.53,SNACKE,0.43
russian9,russian,43,14.82,14.86,IN,49.58,AN,25.37,IND,13.25
russian9,russian,44,14.92,14.96,THE,80.26,THA,11.59,TE,6.98
russian9,russian,45,15.04,15.18,BIG,90.65,BEIG,3.20,BEG,2.53
russian9,russian,46,15.22,15.40,TOY,90.24,TO,2.67,TOI,2.17
russian9,russian,47,15.46,15.70,FROG,87.54,FROK,5.81,FROCG,3.84
russian9,russian,48,15.76,15.82,FOR,99.53,FOF,0.14,OR,0.10
russian9,russian,49,15.88,15.92,THE,99.93,TE,0.03,THA,0.02
russian9,russian,50,16.00,16.24,KIDS,29.26,KILS,24.55,KILDS,10.65
russian9,russian,51,16.30,17.36,SHE,100.00,SH,0.00,HE,0.00
russian9,russian,52,17.42,17.56,CAN,99.91,CANT,0.05,CAN',0.02
russian9,russian,53,17.62,17.88,SCOOW,47.40,SCOEW,29.00,SCOOL,8.68
russian9,russian,54,17.94,18.06,THESE,98.27,THES,0.82,THISE,0.72
russian9,russian,55,18.14,18.40,THINGS,96.12,THINKS,2.67,TINGS,0.79
russian9,russian,56,18.48,18.64,INTO,97.18,INTE,1.62,INTHO,0.93
russian9,russian,57,18.72,18.92,THREE,99.99,TREE,0.00,THRE,0.00
russian9,russian,58,18.98,19.16,RED,65.23,RAD,32.72,RET,1.22
russian9,russian,59,19.20,19.50,BAGS,99.60,BANGS,0.20,BAKS,0.16
russian9,russian,60,19.56,20.08,AND,99.23,AN,0.52,ND,0.09
russian9,russian,61,20.12,20.18,WE,99.64,W,0.26,E,0.04
russian9,russian,62,20.22,20.38,WILL,99.50,ILL,0.20,W'LL,0.13
russian9,russian,63,20.42,20.56,GO,99.43,GON,0.35,GA,0.08
russian9,russian,64,20.62,20.72,WITH,77.09,WIT,11.58,ITH,7.43
russian9,russian,65,20.78,20.86,HER,98.33,HOR,0.73,HE,0.32
russian9,russian,66,20.94,21.38,WEDNESDAY,98.49,WEDNESDAYS,1.32,WEDNESDAY',0.08
russian9,russian,67,21.46,21.50,AT,99.42,AN,0.34,IT,0.11
russian9,russian,68,21.56,21.62,THE,99.80,THA,0.11,TE,0.09
russian9,russian,69,21.68,21.90,TRAIN,98.86,TRAIND,0.39,TRAINE,0.23
russian9,russian,70,21.94,22.30,STATION,99.92,STATIONS,0.07,STATIN,0.01
russian10,russian,1,0.00,0.42,PLEASE,90.77,PLESE,5.43,PLEACE,0.89
russian10,russian,2,0.48,0.74,CALL,19.69,COLL,15.83,CALLE,15.51
russian10,russian,3,0.78,1.18,STELLER,22.90,STELLAR,22.55,STALLER,11.10
russian10,russian,4,1.26,1.90,ASK,98.44,ASKE,1.08,ASKD,0.26
russian10,russian,5,1.96,2.12,HER,99.81,HUR,0.08,ER,0.04
russian10,russian,6,2.24,2.30,TO,99.95,T,0.04,O,0.01
russian10,russian,7,2.36,2.50,BRING,99.46,BRIN,0.48,BING,0.02
russian10,russian,8,2.54,2.66,THESE,97.54,THE,1.71,THES,0.26
russian10,russian,9,2.70,2.92,THINGS,94.46,THINKS,1.65,TINGS,1.40
russian10,russian,10,2.96,3.08,WITH,99.75,WIT,0.13,WIH,0.05
russian10,russian,11,3.14,3.32,HER,99.12,HUR,0.30,HERE,0.23
russian10,russian,12,3.40,3.52,FROM,99.02,FRAM,0.44,FROR,0.17
russian10,russian,13,3.62,3.62,A,76.34,E,19.81,I,3.67
russian10,russian,14,3.66,4.02,STORE,67.99,STOR,12.02,STARE,7.22
russian10,russian,15,4.08,4.84,SHE,22.29,SHEK,18.96,SHEE,10.64
russian10,russian,16,4.88,5.14,SPOONS,75.12,POONS,14.68,SCOONS,7.36
russian10,russian,17,5.20,5.26,OF,92.93,O,5.07,AF,1.31
russian10,russian,18,5.32,5.54,FRESH,97.95,FRES,0.82,FRECH,0.32
russian10,russian,19,5.62,5.84,SNOW,54.53,SNO,16.06,SNAW,6.89
